sender,recipient,time,keyword_flag,suspicious_keyword_count,exfil_flag,subject_len,sentiment,caps_ratio,is_external,has_attachment,attachment_size_bytes
margaret.patel@acmecorp.com,david.cook@acmecorp.com,2024-02-05 11:04:00,0,0,0,25,0,0.12,0,0,0
charles.patel@acmecorp.com,shirley.cox@acmecorp.com,2024-02-05 18:32:00,0,0,0,23,0,0.13,0,0,0
linda.perez@acmecorp.com,paul.torres@acmecorp.com,2024-02-05 16:57:00,0,0,0,19,0,0.158,0,0,0
steven.miller@acmecorp.com,christine.wilson@acmecorp.com,2024-02-05 11:13:00,0,0,0,23,0,0.13,0,0,0
catherine.green@acmecorp.com,jessica.reyes@acmecorp.com,2024-02-05 14:20:00,0,0,0,20,0,0.15,0,1,2939005
nancy.howard@acmecorp.com,emily.foster@acmecorp.com,2024-02-05 13:44:00,0,0,0,23,0,0.13,0,1,1185476
jason.hughes@acmecorp.com,mark.edwards@acmecorp.com,2024-02-05 09:29:00,0,0,0,25,0,0.12,0,1,46385
steven.robinson@acmecorp.com,christine.evans@acmecorp.com,2024-02-05 13:01:00,0,0,0,25,0,0.12,0,0,0
brandon.reed@acmecorp.com,jessica.reyes@acmecorp.com,2024-02-05 15:32:00,0,0,0,21,0,0.143,0,0,0
alexander.martin@acmecorp.com,brandon.castillo@acmecorp.com,2024-02-05 10:03:00,0,0,0,11,0,0.182,0,0,0
paul.torres@acmecorp.com,nancy.scott@acmecorp.com,2024-02-05 19:17:00,0,0,0,25,0,0.12,0,1,1082854
sharon.sanders@acmecorp.com,laura.williams@acmecorp.com,2024-02-05 08:05:00,0,0,0,16,0,0.125,0,0,0
sharon.lee@acmecorp.com,mark.anderson@acmecorp.com,2024-02-05 17:25:00,0,0,0,21,0,0.143,0,0,0
alexander.rodriguez@acmecorp.com,christine.wood@acmecorp.com,2024-02-05 17:00:00,0,0,0,21,0,0.143,0,0,0
charles.patel@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-02-05 18:56:00,0,0,0,20,0,0.1,0,1,476142
kathleen.stewart@acmecorp.com,timothy.scott@acmecorp.com,2024-02-05 20:13:00,0,0,0,13,0,0.154,0,0,0
cynthia.cruz@acmecorp.com,jessica.reyes@acmecorp.com,2024-02-05 20:44:00,1,1,0,26,0,0.154,0,1,17424541
robert.ramos@acmecorp.com,angela.hernandez@acmecorp.com,2024-02-05 07:06:00,0,0,0,20,0,0.15,0,1,4212524
justin.kim@acmecorp.com,scott.garcia@acmecorp.com,2024-02-05 18:05:00,0,0,0,29,0,0.103,0,0,0
nancy.howard@acmecorp.com,karen.edwards@acmecorp.com,2024-02-05 19:50:00,0,0,0,20,0,0.15,0,0,0
steven.miller@acmecorp.com,contact28@protonmail.com,2024-02-05 15:02:00,0,0,0,19,0,0.158,1,0,0
justin.kim@acmecorp.com,kathleen.smith@acmecorp.com,2024-02-05 07:00:00,0,0,0,11,0,0.182,0,1,2310573
angela.hernandez@acmecorp.com,sandra.campbell@acmecorp.com,2024-02-05 16:13:00,1,1,0,26,0,0.154,0,0,0
scott.garcia@acmecorp.com,catherine.green@acmecorp.com,2024-02-05 16:52:00,0,0,0,25,0,0.12,0,0,0
cynthia.taylor@acmecorp.com,margaret.wood@acmecorp.com,2024-02-05 10:12:00,0,0,0,16,0,0.125,0,0,0
stephanie.morales@acmecorp.com,anthony.bennett@acmecorp.com,2024-02-05 09:29:00,0,0,0,16,0,0.125,0,0,0
robert.ramos@acmecorp.com,jessica.reyes@acmecorp.com,2024-02-05 20:44:00,0,0,0,23,0,0.13,0,0,0
andrew.rogers@acmecorp.com,michelle.robinson@acmecorp.com,2024-02-05 14:54:00,0,0,0,19,0,0.158,0,1,3913836
christine.wood@acmecorp.com,anna.reyes@acmecorp.com,2024-02-05 10:56:00,0,0,0,16,0,0.125,0,0,0
sandra.campbell@acmecorp.com,thomas.hall@acmecorp.com,2024-02-05 07:35:00,0,0,0,21,0,0.143,0,0,0
elizabeth.mendoza@acmecorp.com,contact47@outlook.com,2024-02-05 18:26:00,0,0,0,16,0,0.125,1,0,0
kathleen.smith@acmecorp.com,emma.diaz@acmecorp.com,2024-02-05 14:54:00,0,0,0,13,0,0.154,0,1,292622
charles.patel@acmecorp.com,kathleen.cruz@acmecorp.com,2024-02-05 18:13:00,0,0,0,25,0,0.12,0,0,0
catherine.green@acmecorp.com,gary.williams@acmecorp.com,2024-02-05 17:26:00,0,0,0,21,0,0.143,0,0,0
charles.patel@acmecorp.com,jennifer.sanders@acmecorp.com,2024-02-05 20:22:00,0,0,0,23,0,0.13,0,1,512576
ryan.lopez@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-02-05 15:15:00,0,0,0,20,0,0.1,0,0,0
stephen.ortiz@acmecorp.com,mark.wright@acmecorp.com,2024-02-05 10:07:00,0,0,0,16,0,0.125,0,0,0
karen.edwards@acmecorp.com,alexander.martin@acmecorp.com,2024-02-05 14:58:00,0,0,0,25,0,0.12,0,0,0
stephen.ortiz@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-02-05 19:57:00,0,0,0,23,0,0.13,0,0,0
carol.baker@acmecorp.com,christine.peterson@acmecorp.com,2024-02-05 14:09:00,0,0,0,23,0,0.13,0,0,0
dennis.jimenez@acmecorp.com,pamela.gray@acmecorp.com,2024-02-05 11:35:00,0,0,0,19,0,0.158,0,0,0
christine.wood@acmecorp.com,margaret.patel@acmecorp.com,2024-02-05 19:41:00,0,0,0,13,0,0.154,0,0,0
christine.peterson@acmecorp.com,justin.kim@acmecorp.com,2024-02-05 12:05:00,0,0,0,16,0,0.125,0,0,0
jennifer.sanders@acmecorp.com,raymond.parker@acmecorp.com,2024-02-05 07:18:00,0,0,0,19,0,0.158,0,0,0
christine.wilson@acmecorp.com,cynthia.cruz@acmecorp.com,2024-02-05 11:56:00,0,0,0,23,0,0.13,0,0,0
anthony.mendoza@acmecorp.com,steven.miller@acmecorp.com,2024-02-05 11:49:00,0,0,0,19,0,0.158,0,0,0
cynthia.cruz@acmecorp.com,patricia.garcia@acmecorp.com,2024-02-05 09:13:00,0,0,0,23,0,0.13,0,0,0
carol.baker@acmecorp.com,contact57@gmail.com,2024-02-05 12:23:00,0,0,0,29,0,0.103,1,0,0
kimberly.james@acmecorp.com,paul.torres@acmecorp.com,2024-02-05 12:32:00,0,0,0,19,0,0.158,0,0,0
jessica.reyes@acmecorp.com,mark.edwards@acmecorp.com,2024-02-05 14:53:00,0,0,0,25,0,0.12,0,0,0
emma.diaz@acmecorp.com,stephanie.sanders@acmecorp.com,2024-02-05 13:42:00,0,0,0,23,0,0.13,0,0,0
nicole.brooks@acmecorp.com,mark.edwards@acmecorp.com,2024-02-05 11:40:00,0,0,0,25,0,0.12,0,1,4879988
justin.king@acmecorp.com,mark.anderson@acmecorp.com,2024-02-05 08:03:00,0,0,0,21,0,0.143,0,1,2908135
donald.lee@acmecorp.com,patrick.kelly@acmecorp.com,2024-02-05 15:16:00,0,0,0,21,0,0.143,0,1,3347249
elizabeth.alvarez@acmecorp.com,brandon.castillo@acmecorp.com,2024-02-05 13:22:00,0,0,0,29,0,0.103,0,1,2412954
paul.lee@acmecorp.com,karen.robinson@acmecorp.com,2024-02-05 08:29:00,0,0,0,25,0,0.12,0,0,0
ryan.lopez@acmecorp.com,anna.reyes@acmecorp.com,2024-02-05 14:25:00,0,0,0,23,0,0.13,0,0,0
eric.harris@acmecorp.com,kimberly.james@acmecorp.com,2024-02-05 14:03:00,0,0,0,20,0,0.15,0,0,0
raymond.parker@acmecorp.com,david.cook@acmecorp.com,2024-02-05 08:21:00,0,0,0,21,0,0.143,0,0,0
steven.robinson@acmecorp.com,sharon.lee@acmecorp.com,2024-02-05 19:31:00,0,0,0,11,0,0.182,0,0,0
brian.chavez@acmecorp.com,brandon.reed@acmecorp.com,2024-02-05 16:25:00,0,0,0,23,0,0.13,0,1,3326421
emma.diaz@acmecorp.com,pamela.gray@acmecorp.com,2024-02-05 18:32:00,0,0,0,23,0,0.13,0,0,0
anthony.wright@acmecorp.com,deborah.kelly@acmecorp.com,2024-02-05 16:23:00,0,0,0,19,0,0.158,0,0,0
patrick.kelly@acmecorp.com,anthony.wright@acmecorp.com,2024-02-05 18:49:00,0,0,0,16,0,0.125,0,0,0
katherine.cooper@acmecorp.com,catherine.green@acmecorp.com,2024-02-05 11:52:00,0,0,0,13,0,0.154,0,0,0
anthony.bennett@acmecorp.com,andrew.rogers@acmecorp.com,2024-02-05 08:58:00,0,0,0,21,0,0.143,0,0,0
christine.wood@acmecorp.com,karen.watson@acmecorp.com,2024-02-05 18:57:00,0,0,0,21,0,0.19,0,1,432302
ashley.long@acmecorp.com,contact174@yahoo.com,2024-02-05 17:13:00,0,0,0,20,0,0.15,1,0,0
michelle.robinson@acmecorp.com,laura.ruiz@acmecorp.com,2024-02-05 18:19:00,0,0,0,21,0,0.143,0,1,4400464
sharon.rodriguez@acmecorp.com,emily.foster@acmecorp.com,2024-02-05 08:07:00,0,0,0,23,0,0.13,0,0,0
melissa.howard@acmecorp.com,deborah.kelly@acmecorp.com,2024-02-05 10:58:00,0,0,0,25,0,0.12,0,0,0
christine.wilson@acmecorp.com,sandra.campbell@acmecorp.com,2024-02-05 20:27:00,0,0,0,21,0,0.19,0,0,0
melissa.howard@acmecorp.com,michael.bailey@acmecorp.com,2024-02-05 16:34:00,0,0,0,13,0,0.154,0,0,0
charles.patel@acmecorp.com,pamela.gray@acmecorp.com,2024-02-05 19:13:00,0,0,0,23,0,0.13,0,1,3138030
stephen.ortiz@acmecorp.com,brandon.castillo@acmecorp.com,2024-02-05 16:39:00,1,1,0,32,0,0.125,0,1,10148208
thomas.hall@acmecorp.com,contact76@outlook.com,2024-02-05 18:29:00,0,0,0,23,0,0.13,1,0,0
christopher.martinez@acmecorp.com,ashley.thomas@acmecorp.com,2024-02-05 18:06:00,0,0,0,23,0,0.13,0,0,0
dennis.jimenez@acmecorp.com,gary.williams@acmecorp.com,2024-02-05 18:56:00,0,0,0,25,0,0.12,0,0,0
sandra.campbell@acmecorp.com,benjamin.cox@acmecorp.com,2024-02-05 17:09:00,0,0,0,16,0,0.125,0,1,1269008
janet.morales@acmecorp.com,andrew.rogers@acmecorp.com,2024-02-05 15:44:00,0,0,0,23,0,0.13,0,0,0
nicole.brooks@acmecorp.com,christine.wood@acmecorp.com,2024-02-05 11:44:00,1,1,0,37,-1,0.108,0,0,0
justin.phillips@acmecorp.com,scott.garcia@acmecorp.com,2024-02-05 11:35:00,0,0,0,21,0,0.143,0,1,2680715
sharon.rodriguez@acmecorp.com,donald.lee@acmecorp.com,2024-02-05 10:32:00,0,0,0,16,0,0.125,0,1,3249177
mark.wright@acmecorp.com,katherine.cooper@acmecorp.com,2024-02-05 15:13:00,0,0,0,19,0,0.158,0,0,0
margaret.ross@acmecorp.com,nicole.brooks@acmecorp.com,2024-02-05 17:18:00,1,1,0,32,0,0.125,0,1,29102491
emily.foster@acmecorp.com,contact188@protonmail.com,2024-02-05 16:39:00,0,0,0,25,0,0.12,1,0,0
elizabeth.mendoza@acmecorp.com,mark.edwards@acmecorp.com,2024-02-05 07:01:00,0,0,0,11,0,0.182,0,0,0
amy.phillips@acmecorp.com,karen.edwards@acmecorp.com,2024-02-05 15:00:00,0,0,0,20,0,0.1,0,0,0
scott.garcia@acmecorp.com,thomas.hall@acmecorp.com,2024-02-05 10:00:00,0,0,0,23,0,0.13,0,0,0
michael.bailey@acmecorp.com,christopher.martinez@acmecorp.com,2024-02-05 15:01:00,0,0,0,20,0,0.1,0,0,0
nancy.scott@acmecorp.com,amy.phillips@acmecorp.com,2024-02-05 20:59:00,1,1,0,24,-1,0.125,0,1,24015317
andrew.rogers@acmecorp.com,shirley.cox@acmecorp.com,2024-02-05 18:29:00,0,0,0,19,0,0.158,0,0,0
kimberly.james@acmecorp.com,angela.hernandez@acmecorp.com,2024-02-05 10:38:00,0,0,0,21,0,0.19,0,0,0
sharon.sanders@acmecorp.com,kathleen.stewart@acmecorp.com,2024-02-05 17:06:00,0,0,0,21,0,0.19,0,0,0
thomas.hall@acmecorp.com,patrick.kelly@acmecorp.com,2024-02-05 14:43:00,0,0,0,19,0,0.158,0,0,0
stephanie.sanders@acmecorp.com,contact36@gmail.com,2024-02-05 16:25:00,0,0,0,25,0,0.12,1,0,0
brian.lewis@acmecorp.com,paul.torres@acmecorp.com,2024-02-05 15:24:00,0,0,0,21,0,0.143,0,0,0
sandra.campbell@acmecorp.com,benjamin.cox@acmecorp.com,2024-02-05 17:00:00,0,0,0,11,0,0.182,0,1,2337635
justin.kim@acmecorp.com,karen.robinson@acmecorp.com,2024-02-05 08:47:00,0,0,0,25,0,0.12,0,0,0
jason.hughes@acmecorp.com,christine.wilson@acmecorp.com,2024-02-05 19:06:00,0,0,0,13,0,0.154,0,1,4442098
paul.torres@acmecorp.com,contact51@gmail.com,2024-02-05 17:56:00,0,0,0,23,0,0.13,1,0,0
emily.foster@acmecorp.com,emma.diaz@acmecorp.com,2024-02-05 17:03:00,0,0,0,23,0,0.13,0,0,0
ashley.long@acmecorp.com,gary.ramirez@acmecorp.com,2024-02-05 16:27:00,0,0,0,13,0,0.154,0,0,0
elizabeth.mendoza@acmecorp.com,kimberly.james@acmecorp.com,2024-02-05 18:39:00,0,0,0,21,0,0.143,0,0,0
angela.hernandez@acmecorp.com,anthony.wright@acmecorp.com,2024-02-05 19:02:00,0,0,0,16,0,0.125,0,0,0
brian.lewis@acmecorp.com,paul.torres@acmecorp.com,2024-02-05 08:08:00,0,0,0,29,0,0.103,0,0,0
mark.wright@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-02-05 15:38:00,0,0,0,13,0,0.154,0,0,0
nicole.brooks@acmecorp.com,kimberly.james@acmecorp.com,2024-02-05 07:14:00,0,0,0,23,0,0.13,0,0,0
stephen.nguyen@acmecorp.com,kenneth.long@acmecorp.com,2024-02-05 17:13:00,0,0,0,21,0,0.143,0,0,0
thomas.hall@acmecorp.com,ashley.long@acmecorp.com,2024-02-05 10:41:00,0,0,0,23,0,0.13,0,0,0
janet.morales@acmecorp.com,andrew.rogers@acmecorp.com,2024-02-05 09:09:00,0,0,0,20,0,0.15,0,1,3861490
david.jones@acmecorp.com,cynthia.taylor@acmecorp.com,2024-02-05 09:16:00,0,0,0,25,0,0.12,0,1,4197328
stephen.johnson@acmecorp.com,nicole.brooks@acmecorp.com,2024-02-05 09:36:00,0,0,0,21,0,0.19,0,0,0
margaret.wood@acmecorp.com,scott.garcia@acmecorp.com,2024-02-05 14:12:00,0,0,0,23,0,0.13,0,1,3481121
emma.diaz@acmecorp.com,david.cook@acmecorp.com,2024-02-05 12:54:00,0,0,0,25,0,0.12,0,0,0
stephen.ortiz@acmecorp.com,sharon.lee@acmecorp.com,2024-02-05 15:07:00,0,0,0,13,0,0.154,0,1,981783
sandra.campbell@acmecorp.com,sharon.sanders@acmecorp.com,2024-02-05 15:02:00,0,0,0,25,0,0.12,0,0,0
pamela.gray@acmecorp.com,jennifer.sanders@acmecorp.com,2024-02-05 13:13:00,0,0,0,21,0,0.143,0,0,0
laura.ruiz@acmecorp.com,justin.phillips@acmecorp.com,2024-02-05 16:58:00,0,0,0,16,0,0.125,0,0,0
laura.ruiz@acmecorp.com,ryan.lopez@acmecorp.com,2024-02-05 17:22:00,0,0,0,19,0,0.158,0,1,1191326
maria.gray@acmecorp.com,stephanie.morales@acmecorp.com,2024-02-05 09:39:00,1,1,0,37,-1,0.108,0,0,0
brandon.reed@acmecorp.com,nicole.brooks@acmecorp.com,2024-02-05 12:56:00,0,0,0,29,0,0.103,0,0,0
laura.ruiz@acmecorp.com,rachel.foster@acmecorp.com,2024-02-05 09:18:00,0,0,0,25,0,0.12,0,1,3847948
brandon.castillo@acmecorp.com,cynthia.cruz@acmecorp.com,2024-02-05 11:06:00,1,1,0,26,0,0.154,0,0,0
rachel.foster@acmecorp.com,patricia.garcia@acmecorp.com,2024-02-05 09:44:00,0,0,0,19,0,0.158,0,0,0
justin.king@acmecorp.com,contact150@outlook.com,2024-02-05 14:15:00,0,0,0,13,0,0.154,1,0,0
cynthia.taylor@acmecorp.com,sandra.campbell@acmecorp.com,2024-02-05 15:38:00,0,0,0,20,0,0.15,0,0,0
jennifer.sanders@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-02-05 10:41:00,0,0,0,19,0,0.158,0,1,4037141
jason.hughes@acmecorp.com,cynthia.taylor@acmecorp.com,2024-02-05 09:50:00,0,0,0,21,0,0.143,0,0,0
melissa.howard@acmecorp.com,pamela.gray@acmecorp.com,2024-02-05 18:31:00,0,0,0,29,0,0.103,0,0,0
steven.miller@acmecorp.com,timothy.scott@acmecorp.com,2024-02-05 12:10:00,0,0,0,25,0,0.12,0,0,0
linda.perez@acmecorp.com,samantha.cook@acmecorp.com,2024-02-05 09:39:00,0,0,0,20,0,0.15,0,1,4407694
katherine.cooper@acmecorp.com,lisa.cox@acmecorp.com,2024-02-05 08:26:00,0,0,0,25,0,0.12,0,1,1939193
amy.phillips@acmecorp.com,anthony.wright@acmecorp.com,2024-02-05 15:24:00,0,0,0,23,0,0.13,0,0,0
anthony.wright@acmecorp.com,maria.gray@acmecorp.com,2024-02-05 16:33:00,0,0,0,23,0,0.13,0,0,0
jason.hughes@acmecorp.com,paul.lee@acmecorp.com,2024-02-05 09:33:00,0,0,0,29,0,0.103,0,0,0
pamela.gray@acmecorp.com,contact160@yahoo.com,2024-02-05 11:41:00,0,0,0,25,0,0.12,1,0,0
elizabeth.alvarez@acmecorp.com,stephanie.sanders@acmecorp.com,2024-02-05 15:22:00,0,0,0,23,0,0.13,0,0,0
deborah.kelly@acmecorp.com,patrick.kelly@acmecorp.com,2024-02-05 15:53:00,0,0,0,25,0,0.12,0,0,0
margaret.patel@acmecorp.com,mark.wright@acmecorp.com,2024-02-05 16:19:00,0,0,0,20,0,0.1,0,0,0
dennis.jimenez@acmecorp.com,anthony.wright@acmecorp.com,2024-02-05 08:49:00,0,0,0,23,0,0.13,0,0,0
jessica.reyes@acmecorp.com,justin.king@acmecorp.com,2024-02-05 07:41:00,0,0,0,21,0,0.143,0,0,0
kenneth.long@acmecorp.com,emma.diaz@acmecorp.com,2024-02-05 18:00:00,0,0,0,20,0,0.15,0,0,0
justin.kim@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-02-05 11:06:00,0,0,0,21,0,0.143,0,0,0
christine.wood@acmecorp.com,mark.wright@acmecorp.com,2024-02-05 15:11:00,0,0,0,23,0,0.13,0,0,0
david.cook@acmecorp.com,shirley.cox@acmecorp.com,2024-02-05 10:58:00,0,0,0,23,0,0.13,0,0,0
stephen.johnson@acmecorp.com,kenneth.long@acmecorp.com,2024-02-05 17:01:00,0,0,0,19,0,0.158,0,0,0
karen.edwards@acmecorp.com,mark.anderson@acmecorp.com,2024-02-05 16:24:00,0,0,0,19,0,0.158,0,0,0
ryan.lopez@acmecorp.com,kathleen.cruz@acmecorp.com,2024-02-05 20:18:00,0,0,0,20,0,0.15,0,0,0
thomas.hall@acmecorp.com,kathleen.stewart@acmecorp.com,2024-02-05 08:35:00,0,0,0,19,0,0.158,0,0,0
brian.chavez@acmecorp.com,stephen.ortiz@acmecorp.com,2024-02-05 11:43:00,0,0,0,23,0,0.13,0,0,0
mark.wright@acmecorp.com,kathleen.smith@acmecorp.com,2024-02-05 20:38:00,0,0,0,20,0,0.15,0,0,0
christine.evans@acmecorp.com,margaret.patel@acmecorp.com,2024-02-05 17:13:00,0,0,0,21,0,0.143,0,0,0
catherine.green@acmecorp.com,nancy.scott@acmecorp.com,2024-02-05 17:51:00,0,0,0,16,0,0.125,0,0,0
rachel.foster@acmecorp.com,david.cook@acmecorp.com,2024-02-05 17:24:00,0,0,0,16,0,0.125,0,0,0
kimberly.james@acmecorp.com,laura.williams@acmecorp.com,2024-02-05 08:08:00,0,0,0,21,0,0.19,0,0,0
christopher.martinez@acmecorp.com,carol.baker@acmecorp.com,2024-02-05 17:25:00,0,0,0,20,0,0.1,0,0,0
laura.williams@acmecorp.com,kathleen.cruz@acmecorp.com,2024-02-05 15:24:00,0,0,0,19,0,0.158,0,0,0
charles.patel@acmecorp.com,rachel.foster@acmecorp.com,2024-02-05 10:01:00,0,0,0,19,0,0.158,0,0,0
janet.morales@acmecorp.com,kathleen.smith@acmecorp.com,2024-02-05 14:19:00,0,0,0,20,0,0.1,0,0,0
jessica.reyes@acmecorp.com,jason.hughes@acmecorp.com,2024-02-05 17:21:00,0,0,0,21,0,0.143,0,0,0
scott.garcia@acmecorp.com,margaret.ross@acmecorp.com,2024-02-05 07:44:00,0,0,0,21,0,0.19,0,0,0
donald.lee@acmecorp.com,carol.baker@acmecorp.com,2024-02-05 19:51:00,0,0,0,13,0,0.154,0,0,0
elizabeth.alvarez@acmecorp.com,benjamin.cox@acmecorp.com,2024-02-05 09:05:00,0,0,0,21,0,0.143,0,1,468065
brian.chavez@acmecorp.com,benjamin.cox@acmecorp.com,2024-02-05 13:21:00,0,0,0,23,0,0.13,0,0,0
patrick.kelly@acmecorp.com,jason.hughes@acmecorp.com,2024-02-05 12:11:00,0,0,0,21,0,0.19,0,0,0
angela.hernandez@acmecorp.com,paul.lee@acmecorp.com,2024-02-05 13:46:00,0,0,0,21,0,0.19,0,0,0
kathleen.stewart@acmecorp.com,brian.chavez@acmecorp.com,2024-02-05 11:36:00,0,0,0,21,0,0.143,0,0,0
sharon.lee@acmecorp.com,justin.kim@acmecorp.com,2024-02-05 15:33:00,0,0,0,20,0,0.1,0,1,667921
emma.diaz@acmecorp.com,thomas.hall@acmecorp.com,2024-02-05 11:01:00,0,0,0,20,0,0.15,0,1,3411813
anthony.wright@acmecorp.com,melissa.howard@acmecorp.com,2024-02-05 20:09:00,0,0,0,20,0,0.15,0,0,0
donald.lee@acmecorp.com,janet.morales@acmecorp.com,2024-02-06 08:42:00,0,0,0,29,0,0.103,0,0,0
stephanie.morales@acmecorp.com,jennifer.sanders@acmecorp.com,2024-02-06 18:51:00,0,0,0,23,0,0.13,0,0,0
justin.kim@acmecorp.com,christine.evans@acmecorp.com,2024-02-06 10:34:00,0,0,0,21,0,0.143,0,1,1992121
stephen.johnson@acmecorp.com,dennis.jimenez@acmecorp.com,2024-02-06 12:05:00,0,0,0,16,0,0.125,0,0,0
eric.harris@acmecorp.com,samantha.cook@acmecorp.com,2024-02-06 18:19:00,0,0,0,19,0,0.158,0,0,0
robert.ramos@acmecorp.com,kimberly.james@acmecorp.com,2024-02-06 19:19:00,0,0,0,19,0,0.158,0,0,0
patrick.kelly@acmecorp.com,dennis.jimenez@acmecorp.com,2024-02-06 13:54:00,0,0,0,23,0,0.13,0,0,0
donald.lee@acmecorp.com,mark.anderson@acmecorp.com,2024-02-06 13:40:00,0,0,0,20,0,0.15,0,0,0
benjamin.cox@acmecorp.com,donald.lee@acmecorp.com,2024-02-06 13:47:00,1,2,0,29,0,0.138,0,1,34119367
charles.patel@acmecorp.com,emily.foster@acmecorp.com,2024-02-06 10:20:00,0,0,0,16,0,0.125,0,1,4471585
jennifer.sanders@acmecorp.com,brandon.reed@acmecorp.com,2024-02-06 12:39:00,0,0,0,21,0,0.143,0,0,0
stephanie.morales@acmecorp.com,cynthia.cruz@acmecorp.com,2024-02-06 12:22:00,0,0,0,20,0,0.15,0,0,0
karen.watson@acmecorp.com,christine.wood@acmecorp.com,2024-02-06 10:03:00,0,0,0,25,0,0.12,0,1,1065808
kathleen.cruz@acmecorp.com,nancy.howard@acmecorp.com,2024-02-06 19:15:00,0,0,0,21,0,0.143,0,0,0
alexander.martin@acmecorp.com,anthony.wright@acmecorp.com,2024-02-06 11:25:00,0,0,0,19,0,0.158,0,0,0
margaret.wood@acmecorp.com,stephen.ortiz@acmecorp.com,2024-02-06 11:00:00,0,0,0,29,0,0.103,0,0,0
elizabeth.alvarez@acmecorp.com,samantha.cook@acmecorp.com,2024-02-06 18:45:00,1,1,1,19,0,0.158,0,1,7039203
david.jones@acmecorp.com,amy.phillips@acmecorp.com,2024-02-06 08:11:00,0,0,0,29,0,0.103,0,0,0
cynthia.cruz@acmecorp.com,contact117@protonmail.com,2024-02-06 15:44:00,0,0,0,19,0,0.158,1,1,3755399
janet.morales@acmecorp.com,timothy.scott@acmecorp.com,2024-02-06 17:36:00,0,0,0,23,0,0.13,0,0,0
brian.lewis@acmecorp.com,raymond.parker@acmecorp.com,2024-02-06 10:02:00,1,3,0,30,-1,0.3,0,1,7443745
justin.king@acmecorp.com,scott.garcia@acmecorp.com,2024-02-06 09:01:00,0,0,0,29,0,0.103,0,0,0
linda.perez@acmecorp.com,deborah.kelly@acmecorp.com,2024-02-06 10:10:00,0,0,0,23,0,0.13,0,0,0
christine.peterson@acmecorp.com,mark.wright@acmecorp.com,2024-02-06 13:21:00,0,0,0,21,0,0.19,0,0,0
kathleen.stewart@acmecorp.com,laura.ruiz@acmecorp.com,2024-02-06 12:30:00,0,0,0,21,0,0.19,0,0,0
dennis.jimenez@acmecorp.com,emma.diaz@acmecorp.com,2024-02-06 09:01:00,0,0,0,13,0,0.154,0,1,2677490
nicole.brooks@acmecorp.com,stephanie.morales@acmecorp.com,2024-02-06 11:33:00,0,0,0,16,0,0.125,0,0,0
cynthia.cruz@acmecorp.com,kimberly.long@acmecorp.com,2024-02-06 09:44:00,0,0,0,21,0,0.143,0,0,0
charles.patel@acmecorp.com,contact7@gmail.com,2024-02-06 17:36:00,0,0,0,20,0,0.15,1,1,3299181
thomas.hall@acmecorp.com,brian.chavez@acmecorp.com,2024-02-06 20:16:00,0,0,0,19,0,0.158,0,1,3000241
scott.garcia@acmecorp.com,katherine.cooper@acmecorp.com,2024-02-06 13:47:00,0,0,0,20,0,0.15,0,0,0
jason.hughes@acmecorp.com,brian.lewis@acmecorp.com,2024-02-06 12:08:00,0,0,0,19,0,0.158,0,0,0
melissa.howard@acmecorp.com,michael.bailey@acmecorp.com,2024-02-06 14:24:00,0,0,0,25,0,0.12,0,0,0
alexander.martin@acmecorp.com,margaret.wood@acmecorp.com,2024-02-06 16:32:00,0,0,0,13,0,0.154,0,1,2414093
karen.watson@acmecorp.com,brandon.castillo@acmecorp.com,2024-02-06 09:15:00,0,0,0,16,0,0.125,0,0,0
justin.kim@acmecorp.com,jennifer.sanders@acmecorp.com,2024-02-06 15:29:00,0,0,0,25,0,0.12,0,0,0
carol.baker@acmecorp.com,robert.ramos@acmecorp.com,2024-02-06 10:50:00,1,2,0,29,0,0.138,0,1,25625725
kathleen.cruz@acmecorp.com,karen.edwards@acmecorp.com,2024-02-06 13:59:00,0,0,0,20,0,0.15,0,0,0
patrick.kelly@acmecorp.com,donald.lee@acmecorp.com,2024-02-06 08:47:00,0,0,0,29,0,0.103,0,0,0
nicole.brooks@acmecorp.com,jennifer.sanders@acmecorp.com,2024-02-06 18:21:00,0,0,0,11,0,0.182,0,0,0
anthony.bennett@acmecorp.com,gary.williams@acmecorp.com,2024-02-06 17:58:00,0,0,0,11,0,0.182,0,0,0
paul.lee@acmecorp.com,justin.king@acmecorp.com,2024-02-06 18:33:00,0,0,0,19,0,0.158,0,1,1843933
steven.robinson@acmecorp.com,gary.williams@acmecorp.com,2024-02-06 13:47:00,0,0,0,19,0,0.158,0,0,0
carol.baker@acmecorp.com,dennis.jimenez@acmecorp.com,2024-02-06 07:57:00,1,1,0,32,0,0.125,0,0,0
pamela.gray@acmecorp.com,melissa.howard@acmecorp.com,2024-02-06 19:59:00,0,0,0,16,0,0.125,0,0,0
rachel.foster@acmecorp.com,thomas.hall@acmecorp.com,2024-02-06 14:03:00,1,1,0,37,-1,0.108,0,1,388483
brandon.reed@acmecorp.com,contact76@outlook.com,2024-02-06 10:09:00,0,0,0,23,0,0.13,1,0,0
